violation_id,rule_id,rule_name,rule_category,rule_type,object_id,event_id,activity,timestamp,actor,severity,response_mode,condition_met,threshold_level,observed_value,p90_threshold,p95_threshold,detected_at
VIO-DET-0397,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-025,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0398,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-026,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0399,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-027,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0400,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-028,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0401,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-029,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0402,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-030,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0403,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-031,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0404,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-032,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0405,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-033,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0406,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-034,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0407,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-035,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0408,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-036,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0409,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-037,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0410,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-038,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0411,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-039,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0412,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-040,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0413,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-041,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0414,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-042,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0415,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-043,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0416,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-044,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0417,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-045,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0418,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-046,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0419,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-047,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0420,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-048,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0421,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-049,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0422,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-050,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
STAT-0036,DG08,BOM Rework Control,Version,Statistical,PO-NTS-2026-002,,,,,Medium,Intervention Package,BOM BOM-PO-NTS-2026-002 revisionCount=2 — repeated rework without full justification,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.070065+00:00
STAT-0037,DG08,BOM Rework Control,Version,Statistical,PO-NTS-2026-003,,,,,Medium,Intervention Package,BOM BOM-PO-NTS-2026-003 revisionCount=2 — repeated rework without full justification,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.070065+00:00
STAT-0038,DG08,BOM Rework Control,Version,Statistical,PO-NTS-2026-006,,,,,Medium,Intervention Package,BOM BOM-PO-NTS-2026-006 revisionCount=2 — repeated rework without full justification,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.070065+00:00
STAT-0039,DG08,BOM Rework Control,Version,Statistical,PO-NTS-2026-009,,,,,Medium,Intervention Package,BOM BOM-PO-NTS-2026-009 revisionCount=2 — repeated rework without full justification,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.070065+00:00
STAT-0040,DG08,BOM Rework Control,Version,Statistical,PO-NTS-2026-018,,,,,Medium,Intervention Package,BOM BOM-PO-NTS-2026-018 revisionCount=2 — repeated rework without full justification,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.070065+00:00
STAT-0041,DG08,BOM Rework Control,Version,Statistical,PO-NTS-2026-038,,,,,Medium,Intervention Package,BOM BOM-PO-NTS-2026-038 revisionCount=2 — repeated rework without full justification,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.070065+00:00
STAT-0042,DG08,BOM Rework Control,Version,Statistical,PO-NTS-2026-041,,,,,Medium,Intervention Package,BOM BOM-PO-NTS-2026-041 revisionCount=2 — repeated rework without full justification,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.070065+00:00
STAT-0043,DG08,BOM Rework Control,Version,Statistical,PO-NTS-2026-048,,,,,Medium,Intervention Package,BOM BOM-PO-NTS-2026-048 revisionCount=2 — repeated rework without full justification,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.070065+00:00
STAT-0044,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-002,,,,,Medium,Intervention Package,transitDays=45.0 for SHP-PO-NTS-2026-002,Critical,45.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0045,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-008,,,,,Medium,Intervention Package,transitDays=32.0 for SHP-PO-NTS-2026-008,Warning,32.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0046,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-014,,,,,Medium,Intervention Package,transitDays=30.0 for SHP-PO-NTS-2026-014,Warning,30.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0047,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-016,,,,,Medium,Intervention Package,transitDays=30.0 for SHP-PO-NTS-2026-016,Warning,30.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0048,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-018,,,,,Medium,Intervention Package,transitDays=35.0 for SHP-PO-NTS-2026-018,Critical,35.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0049,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-021,,,,,Medium,Intervention Package,transitDays=30.0 for SHP-PO-NTS-2026-021,Warning,30.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0050,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-029,,,,,Medium,Intervention Package,transitDays=30.0 for SHP-PO-NTS-2026-029,Warning,30.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0051,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-031,,,,,Medium,Intervention Package,transitDays=30.0 for SHP-PO-NTS-2026-031,Warning,30.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0052,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-041,,,,,Medium,Intervention Package,transitDays=42.0 for SHP-PO-NTS-2026-041,Critical,42.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
STAT-0053,DG14,Operational Timeliness Monitoring,Quality,Statistical,SHP-PO-NTS-2026-043,,,,,Medium,Intervention Package,transitDays=30.0 for SHP-PO-NTS-2026-043,Warning,30.0,30.0,33.64999999999999,2026-06-14T17:09:41.070065+00:00
